date,firm,order_id,direction,size,sub_price,t_submit,t_terminal,term_type,hold_s,filled,mid_at_sub,price_to_mid_bps,mtm_pnl_at_deletion_usd,pnl_0.001s,pnl_0.01s,pnl_0.05s,pnl_0.1s,pnl_0.25s,pnl_0.5s,pnl_1s,pnl_2s,pnl_5s,pnl_10s,pnl_30s,pnl_60s,pnl_300s,pnl_1800s,pnl_EOD,nearest_event,nearest_event_dt_s,firm_name,firm_type,known_strategies,strategy_class,annotation_conf
2025-10-02,UBSS,740951533,bid,30,788.48,56789.27964,57602.807227,delete,813.527587,False,917.47,-1405.93,3848.7,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951537,bid,10,786.0,56789.279778,57602.808954,delete,813.529176,False,917.47,-1432.96,1307.7,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951545,bid,12,777.11,56789.279923,57602.811529,delete,813.531606,False,917.47,-1529.86,1675.92,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951565,bid,1,775.0,56789.280103,57602.812509,delete,813.532406,False,917.47,-1552.86,141.77,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951605,bid,1,774.4,56789.280197,57602.812573,delete,813.532376,False,917.47,-1559.4,142.37,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951617,bid,10,766.0,56789.280308,57602.81476,delete,813.534452,False,917.47,-1650.95,1507.7,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951625,bid,10,765.0,56789.28043,57602.814813,delete,813.534383,False,917.47,-1661.85,1517.7,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951629,bid,1,758.7,56789.280462,57602.817832,delete,813.53737,False,917.47,-1730.52,158.07,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951633,bid,528,750.91,56789.280564,57602.820828,delete,813.540264,False,917.47,-1815.43,87574.08,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951665,bid,2,750.0,56789.280704,57602.821309,delete,813.540606,False,917.47,-1825.35,333.54,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951673,bid,20,750.0,56789.280804,57602.82131,delete,813.540506,False,917.47,-1825.35,3335.4,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951677,bid,50,747.4,56789.280904,57602.821862,delete,813.540958,False,917.47,-1853.68,8468.5,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951769,bid,1,747.01,56789.284095,57602.822118,delete,813.538024,False,917.47,-1857.94,169.76,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951773,bid,3,732.77,56789.284189,57602.825947,delete,813.541758,False,917.47,-2013.14,552.0,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951777,bid,56,702.4,56789.284294,57602.836149,delete,813.551855,False,917.47,-2344.16,12004.72,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951781,bid,2,700.0,56789.284386,57602.836795,delete,813.552409,False,917.47,-2370.32,433.54,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951785,bid,15,700.0,56789.284456,57602.836796,delete,813.55234,False,917.47,-2370.32,3251.55,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951789,bid,30,700.0,56789.28457,57602.836796,delete,813.552226,False,917.47,-2370.32,6503.1,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951793,bid,3,700.0,56789.284634,57602.836798,delete,813.552163,False,917.47,-2370.32,650.31,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951797,bid,5,700.0,56789.284712,57602.836798,delete,813.552086,False,917.47,-2370.32,1083.85,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951801,bid,50,697.4,56789.284733,57602.837786,delete,813.553054,False,917.47,-2398.66,10968.5,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951805,bid,1,697.0,56789.284822,57602.837925,delete,813.553103,False,917.47,-2403.02,219.77,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951813,bid,4,680.0,56789.2849,57602.840872,delete,813.555972,False,917.47,-2588.31,947.08,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951817,bid,5,677.4,56789.28497,57602.841002,delete,813.556032,False,917.47,-2616.65,1196.85,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951825,bid,1,669.01,56789.285115,57602.841984,delete,813.556869,False,917.47,-2708.1,247.76,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951829,bid,1,650.0,56789.285224,57602.843727,delete,813.558503,False,917.47,-2915.3,266.77,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951841,bid,2,648.7,56789.285319,57602.843795,delete,813.558476,False,917.47,-2929.47,536.14,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951845,bid,1,643.24,56789.285408,57602.844189,delete,813.558782,False,917.47,-2988.98,273.53,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951849,bid,1,632.09,56789.285509,57602.845403,delete,813.559893,False,917.47,-3110.51,284.68,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951857,bid,2,622.4,56789.285621,57602.846893,delete,813.561272,False,917.47,-3216.13,588.74,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951861,bid,10,618.7,56789.28576,57602.847305,delete,813.561545,False,917.47,-3256.46,2980.7,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951865,bid,2,607.4,56789.286016,57602.847901,delete,813.561885,False,917.47,-3379.62,618.74,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951869,bid,300,600.0,56789.286196,57602.848255,delete,813.562059,False,917.47,-3460.28,95031.0,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951873,bid,100,600.0,56789.286283,57602.848255,delete,813.561972,False,917.47,-3460.28,31677.0,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951901,bid,500,600.0,56789.286413,57602.848255,delete,813.561842,False,917.47,-3460.28,158385.0,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951905,bid,30,580.0,56789.286538,57602.850788,delete,813.56425,False,917.47,-3678.27,10103.1,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951909,bid,150,580.0,56789.286551,57602.850793,delete,813.564241,False,917.47,-3678.27,50515.5,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951913,bid,1,549.89,56789.28671,57602.853052,delete,813.566342,False,917.47,-4006.45,366.88,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951917,bid,25,548.7,56789.286725,57602.853081,delete,813.566357,False,917.47,-4019.42,9201.75,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951921,bid,1,540.78,56789.286847,57602.853466,delete,813.566619,False,917.47,-4105.75,375.99,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951925,bid,40,501.1,56789.286993,57602.856075,delete,813.569082,False,917.47,-4538.24,16626.8,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951929,bid,20,500.0,56789.287078,57602.857609,delete,813.570531,False,917.47,-4550.23,8335.4,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951933,bid,1,498.7,56789.287167,57602.857713,delete,813.570546,False,917.47,-4564.4,418.07,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951937,bid,50,497.4,56789.287271,57602.859106,delete,813.571834,False,917.47,-4578.57,20968.5,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951941,bid,1,485.0,56789.287381,57602.860443,delete,813.573062,False,917.47,-4713.72,431.77,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951949,bid,3,453.0,56789.287534,57602.861062,delete,813.573528,False,917.47,-5062.51,1391.31,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951957,bid,20,422.4,56789.287725,57602.863677,delete,813.575951,False,917.47,-5396.03,9887.4,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951961,bid,10,387.74,56789.287857,57602.865214,delete,813.577357,False,917.47,-5773.81,5290.3,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951965,bid,1,358.7,56789.288005,57602.865969,delete,813.577964,False,917.47,-6090.34,558.07,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951969,bid,5,352.75,56789.28802,57602.866313,delete,813.578294,False,917.47,-6155.19,2820.1,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951973,bid,300,260.0,56789.288162,57602.869284,delete,813.581122,False,917.47,-7166.12,197031.0,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951977,bid,1,259.4,56789.288176,57602.869641,delete,813.581465,False,917.47,-7172.66,657.37,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951981,bid,10,195.08,56789.28827,57602.870941,delete,813.582671,False,917.47,-7873.72,7216.9,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,740951985,bid,1,9.1,56789.28842,57602.87293,delete,813.584511,False,917.47,-9900.81,907.67,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,745299025,ask,3,917.4,56901.359565,56931.853806,vis_exec,30.494241,True,917.29,1.2,-0.0,0.33,0.33,0.33,0.33,0.33,0.36,0.39,0.39,0.33,0.51,0.06,0.69,3.03,2.25,1.74,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,748722201,ask,2,918.0,56983.789354,57000.097912,vis_exec,16.308558,True,917.26,8.07,-1.3,1.48,1.48,1.48,1.48,1.48,1.48,1.48,1.48,1.48,1.56,-0.0,0.72,4.02,2.7,2.36,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,748944781,bid,1,916.0,56989.070075,57244.043396,vis_exec,254.973322,True,917.26,-13.74,0.0,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.22,1.25,1.84,1.64,-0.075,0.65,0.82,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,758515725,bid,9,909.5,57141.919255,57601.996773,delete,460.077518,False,916.5,-76.38,65.43,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,758696125,ask,79,918.0,57145.84623,57510.273323,delete,364.427094,False,916.5,16.37,60.83,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,763561925,ask,100,1099.93,57243.038939,57546.467109,delete,303.42817,False,916.2,2005.35,18278.5,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,775718617,bid,5,850.0,57407.482109,57602.752994,delete,195.270885,False,916.88,-729.43,333.85,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-02,UBSS,786137793,ask,100,1100.65,57546.468366,57600.343201,delete,53.874835,False,917.145,2000.83,18388.0,,,,,,,,,,,,,,,,,,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27044877,ask,1,916.0,34200.835594,34203.001572,vis_exec,2.165978,True,915.885,1.26,-0.0,0.39,0.39,0.115,0.115,0.54,0.4,0.4,0.4,-0.07,-1.07,-0.56,-0.14,0.495,1.02,2.0,US Government Shutdown — Day 3 (Market Open),0.8,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27044905,ask,50,916.0,34200.835594,34203.001572,vis_exec,2.165978,True,915.885,1.26,-0.0,19.5,19.5,5.75,5.75,27.0,20.0,20.0,20.0,-3.5,-53.5,-28.0,-7.0,24.75,51.0,100.0,US Government Shutdown — Day 3 (Market Open),0.8,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,47618865,ask,100,1099.2,34201.552797,34201.905186,delete,0.352389,False,915.6,2005.24,18360.0,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),1.6,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,47792993,bid,100,732.16,34201.891355,35100.16147,delete,898.270115,False,915.6,-2003.49,18514.0,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),1.9,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,47804393,ask,100,1099.2,34201.918951,35100.161498,delete,898.242547,False,915.6,2005.24,18190.0,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),1.9,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27248269,bid,1,915.0,34203.133858,34309.123602,vis_exec,105.989744,True,916.18,-12.88,0.0,1.18,1.18,1.18,1.18,1.19,1.03,1.07,1.07,1.07,2.07,1.51,1.235,0.505,-0.14,-1.0,US Government Shutdown — Day 3 (Market Open),3.1,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27281933,bid,1,915.0,34203.133858,34309.123602,vis_exec,105.989744,True,916.18,-12.88,0.0,1.18,1.18,1.18,1.18,1.19,1.03,1.07,1.07,1.07,2.07,1.51,1.235,0.505,-0.14,-1.0,US Government Shutdown — Day 3 (Market Open),3.1,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27376281,bid,10,915.0,34203.133858,34309.123602,vis_exec,105.989744,True,916.18,-12.88,0.0,11.8,11.8,11.8,11.8,11.9,10.3,10.7,10.7,10.7,20.7,15.1,12.35,5.05,-1.4,-10.0,US Government Shutdown — Day 3 (Market Open),3.1,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,30432285,ask,8,916.77,34203.133858,34209.687515,vis_exec,6.553657,True,916.18,6.44,-0.0,4.72,4.72,4.72,4.72,4.64,5.92,5.6,5.6,5.6,-2.4,2.08,4.28,10.12,15.28,22.16,US Government Shutdown — Day 3 (Market Open),3.1,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27044885,ask,4,917.0,34203.133858,34209.787268,vis_exec,6.653409,True,916.18,8.95,-0.0,3.28,3.28,3.28,3.28,3.24,3.88,3.72,3.72,3.72,-0.28,1.96,3.06,5.98,8.56,12.0,US Government Shutdown — Day 3 (Market Open),3.1,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27044921,bid,1,914.0,34203.133858,34440.356657,delete,237.222798,False,916.18,-23.79,1.34,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),3.1,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27044929,ask,7,919.69,34209.86401,34440.404421,delete,230.540412,False,917.07,28.57,30.45,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),9.9,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27044937,ask,200,920.0,34209.86401,34440.404485,delete,230.540475,False,917.07,31.95,932.0,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),9.9,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27297681,ask,10,920.0,34209.86401,34440.404553,delete,230.540543,False,917.07,31.95,46.6,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),9.9,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,30432237,ask,200,920.0,34209.86401,34440.404574,delete,230.540565,False,917.07,31.95,932.0,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),9.9,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27044933,bid,1,912.0,34212.526719,34440.3567,delete,227.82998,False,917.07,-55.28,3.34,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),12.5,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27044945,ask,3,920.01,34212.526719,34440.404592,delete,227.877873,False,917.07,32.06,14.01,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),12.5,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27044953,ask,5,921.0,34212.526719,34440.404678,delete,227.877959,False,917.07,42.85,28.3,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),12.5,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27044925,bid,1,911.39,34212.526719,34440.356767,delete,227.830048,False,917.07,-61.94,3.95,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),12.5,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27044917,bid,3,911.0,34214.816927,34440.356838,delete,225.539911,False,916.65,-61.64,13.02,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),14.8,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27044941,bid,1,911.0,34214.816927,34440.356886,delete,225.539959,False,916.65,-61.64,4.34,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),14.8,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27527813,bid,2,911.0,34214.816927,34440.356961,delete,225.540034,False,916.65,-61.64,8.68,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),14.8,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,45569257,bid,1,910.32,34216.791994,34440.35707,delete,223.565076,False,916.62,-68.73,5.02,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),16.8,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27045041,ask,1,925.0,34216.791994,34440.404705,delete,223.61271,False,916.62,91.42,9.66,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),16.8,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27045045,ask,10,925.0,34216.791994,34440.40475,delete,223.612756,False,916.62,91.42,96.6,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),16.8,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27045057,ask,3,925.25,34218.476579,34440.404949,delete,221.92837,False,916.62,94.15,29.73,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),18.5,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,30432189,ask,1,926.0,34218.476579,34440.405019,delete,221.92844,False,916.62,102.33,10.66,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),18.5,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27045073,ask,1,927.0,34219.920902,34440.405074,delete,220.484173,False,916.62,113.24,11.66,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),19.9,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,44987241,bid,3,910.01,34219.920902,34440.357117,delete,220.436215,False,916.62,-72.11,15.99,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),19.9,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27045069,ask,1,930.0,34222.258618,34440.40517,delete,218.146552,False,916.62,145.97,14.66,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),22.3,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27045077,ask,50,930.0,34222.258618,34440.40512,delete,218.146503,False,916.62,145.97,733.0,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),22.3,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27045085,ask,5,930.0,34222.258618,34440.405217,delete,218.1466,False,916.62,145.97,73.3,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),22.3,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27045101,ask,1,931.0,34222.258618,34440.405281,delete,218.146663,False,916.62,156.88,15.66,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),22.3,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27045105,ask,6,931.0,34222.258618,34440.405336,delete,218.146718,False,916.62,156.88,93.96,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),22.3,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27045117,ask,15,935.0,34225.544033,34440.405393,delete,214.86136,False,916.62,200.52,294.9,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),25.5,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27045133,ask,6,935.0,34225.544033,34440.405516,delete,214.861482,False,916.62,200.52,117.96,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),25.5,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27045141,ask,3,935.0,34225.544033,34440.405542,delete,214.861509,False,916.62,200.52,58.98,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),25.5,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27044957,bid,2,910.0,34225.544033,34440.357135,delete,214.813101,False,916.62,-72.22,10.68,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),25.5,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27044961,bid,20,910.0,34225.544033,34440.357208,delete,214.813175,False,916.62,-72.22,106.8,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),25.5,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,30432225,ask,1,935.0,34225.544033,34440.405588,delete,214.861555,False,916.62,200.52,19.66,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),25.5,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27044965,bid,2,910.0,34225.544033,34440.357291,delete,214.813257,False,916.62,-72.22,10.68,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),25.5,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27044969,bid,1,910.0,34225.544033,34440.357503,delete,214.81347,False,916.62,-72.22,5.34,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),25.5,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27044973,bid,3,910.0,34225.544033,34440.357383,delete,214.81335,False,916.62,-72.22,16.02,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),25.5,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27044977,bid,1,910.0,34225.544033,34440.357446,delete,214.813412,False,916.62,-72.22,5.34,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),25.5,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27044981,bid,3,910.0,34225.544033,34440.357572,delete,214.813538,False,916.62,-72.22,16.02,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),25.5,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27044985,bid,3,910.0,34225.544033,34440.357643,delete,214.81361,False,916.62,-72.22,16.02,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),25.5,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27044989,bid,1,910.0,34226.192861,34440.357711,delete,214.16485,False,916.62,-72.22,5.34,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),26.2,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27044993,bid,1,910.0,34226.192861,34440.357781,delete,214.164921,False,916.62,-72.22,5.34,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),26.2,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27044997,bid,1,910.0,34226.192861,34440.357888,delete,214.165028,False,916.62,-72.22,5.34,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),26.2,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27045001,bid,180,910.0,34226.192861,34440.358137,delete,214.165277,False,916.62,-72.22,961.2,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),26.2,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27045005,bid,10,910.0,34226.192861,34440.357914,delete,214.165053,False,916.62,-72.22,53.4,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),26.2,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27045009,bid,1,910.0,34226.192861,34440.358215,delete,214.165354,False,916.62,-72.22,5.34,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),26.2,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27045013,bid,1,910.0,34226.192861,34440.357991,delete,214.16513,False,916.62,-72.22,5.34,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),26.2,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27045017,bid,15,910.0,34226.192861,34440.358082,delete,214.165222,False,916.62,-72.22,80.1,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),26.2,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27045033,bid,1,910.0,34226.192861,34440.358295,delete,214.165434,False,916.62,-72.22,5.34,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),26.2,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27045049,bid,45,910.0,34226.192861,34440.358384,delete,214.165523,False,916.62,-72.22,240.3,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),26.2,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27388397,bid,5,910.0,34226.192861,34440.358439,delete,214.165578,False,916.62,-72.22,26.7,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),26.2,"UBS Securities, LLC",unknown,[],?,?
2025-10-03,UBSS,27391445,bid,11,910.0,34226.192861,34440.358486,delete,214.165625,False,916.62,-72.22,58.74,,,,,,,,,,,,,,,,US Government Shutdown — Day 3 (Market Open),26.2,"UBS Securities, LLC",unknown,[],?,?
