date,firm,minute_bin,n_orders,total_size
2025-10-09,JPMS,622,99,9900
2025-10-09,JPMS,623,50,5000
2025-10-09,JPMS,624,112,11200
2025-10-09,JPMS,625,112,11200
2025-10-09,JPMS,626,27,2700
2025-10-09,JPMS,627,24,2400
2025-10-09,JPMS,628,112,11200
2025-10-09,JPMS,629,35,3500
2025-10-09,JPMS,630,36,3600
2025-10-09,JPMS,631,87,8700
2025-10-09,JPMS,632,69,6900
2025-10-09,JPMS,633,44,4400
2025-10-09,JPMS,634,66,6600
2025-10-09,JPMS,635,100,10000
2025-10-09,JPMS,636,106,10600
2025-10-09,JPMS,637,46,4600
2025-10-09,JPMS,638,45,4500
2025-10-09,JPMS,639,61,6100
2025-10-09,JPMS,640,80,8000
2025-10-09,JPMS,641,23,2300
2025-10-09,JPMS,642,40,4000
2025-10-09,JPMS,643,46,4600
2025-10-09,JPMS,644,37,3700
2025-10-09,JPMS,645,37,3700
2025-10-09,JPMS,646,55,5500
2025-10-09,JPMS,647,58,5800
2025-10-09,JPMS,648,51,5100
2025-10-09,JPMS,649,22,2200
2025-10-09,JPMS,650,41,4100
2025-10-09,JPMS,651,8,800
2025-10-09,JPMS,652,36,3600
2025-10-09,JPMS,653,69,6900
2025-10-09,JPMS,654,20,2000
2025-10-09,JPMS,655,60,6000
2025-10-09,JPMS,656,78,7800
2025-10-09,JPMS,657,30,3000
2025-10-09,JPMS,658,26,2600
2025-10-09,JPMS,659,29,2900
2025-10-09,JPMS,660,29,2900
2025-10-09,JPMS,661,77,7700
2025-10-09,JPMS,662,76,7600
2025-10-09,JPMS,663,23,2300
2025-10-09,JPMS,664,36,3600
2025-10-09,JPMS,665,10,1000
2025-10-09,JPMS,666,14,1400
2025-10-09,JPMS,667,67,6700
2025-10-09,JPMS,668,56,5600
2025-10-09,JPMS,669,39,3900
2025-10-09,JPMS,670,29,2900
2025-10-09,JPMS,671,39,3900
2025-10-09,JPMS,672,30,3000
2025-10-09,JPMS,673,29,2900
2025-10-09,JPMS,674,7,700
2025-10-09,JPMS,675,16,1600
2025-10-09,JPMS,676,28,2800
2025-10-09,JPMS,677,37,3700
2025-10-09,JPMS,678,54,5400
2025-10-09,JPMS,679,47,4700
2025-10-09,JPMS,680,37,3700
2025-10-09,JPMS,681,79,7900
2025-10-09,JPMS,682,25,2500
2025-10-09,JPMS,683,22,2200
2025-10-09,JPMS,684,41,4100
2025-10-09,JPMS,685,32,3200
2025-10-09,JPMS,686,45,4500
2025-10-09,JPMS,687,9,900
2025-10-09,JPMS,688,32,3200
2025-10-09,JPMS,689,21,2100
2025-10-09,JPMS,690,49,4900
2025-10-09,JPMS,691,8,800
2025-10-09,JPMS,692,39,3900
2025-10-09,JPMS,693,20,2000
2025-10-09,JPMS,694,12,1200
2025-10-09,JPMS,695,40,4000
2025-10-09,JPMS,696,14,1400
2025-10-09,JPMS,697,26,2600
2025-10-09,JPMS,698,11,1100
2025-10-09,JPMS,699,35,3500
2025-10-09,JPMS,700,68,6800
2025-10-09,JPMS,701,8,800
2025-10-09,JPMS,702,20,2000
2025-10-09,JPMS,703,33,3300
2025-10-09,JPMS,704,26,2600
2025-10-09,JPMS,705,23,2300
2025-10-09,JPMS,706,33,3300
2025-10-09,JPMS,707,3,300
2025-10-09,JPMS,708,17,1700
2025-10-09,JPMS,709,4,400
2025-10-09,JPMS,710,15,1500
2025-10-09,JPMS,711,19,1900
2025-10-09,JPMS,712,7,700
2025-10-09,JPMS,713,40,4000
2025-10-09,JPMS,714,21,2100
2025-10-09,JPMS,715,57,5700
2025-10-09,JPMS,716,45,4500
2025-10-09,JPMS,717,4,400
2025-10-09,JPMS,718,8,800
2025-10-09,JPMS,719,31,3100
2025-10-09,JPMS,720,19,1900
2025-10-09,JPMS,721,13,1300
2025-10-09,JPMS,722,14,1400
2025-10-09,JPMS,723,21,2100
2025-10-09,JPMS,724,48,4800
2025-10-09,JPMS,725,60,6000
2025-10-09,JPMS,726,52,5200
2025-10-09,JPMS,727,51,5100
2025-10-09,JPMS,728,17,1700
2025-10-09,JPMS,729,10,1000
2025-10-09,JPMS,730,10,1000
2025-10-09,JPMS,731,11,1100
2025-10-09,JPMS,732,19,1900
2025-10-09,JPMS,733,35,3500
2025-10-09,JPMS,734,64,6400
2025-10-09,JPMS,735,37,3700
2025-10-09,JPMS,736,2,200
2025-10-09,JPMS,737,22,2200
2025-10-09,JPMS,738,11,1100
2025-10-09,JPMS,739,8,800
2025-10-09,JPMS,741,39,3900
2025-10-09,JPMS,742,51,5100
2025-10-09,JPMS,743,16,1600
2025-10-09,JPMS,744,21,2100
2025-10-09,JPMS,745,24,2400
2025-10-09,JPMS,746,20,2000
2025-10-09,JPMS,747,13,1300
2025-10-09,JPMS,748,36,3600
2025-10-09,JPMS,749,71,7100
2025-10-09,JPMS,750,33,3300
2025-10-09,JPMS,751,53,5300
2025-10-09,JPMS,752,17,1700
2025-10-09,JPMS,753,19,1900
2025-10-09,JPMS,754,8,800
2025-10-09,JPMS,755,8,800
2025-10-09,JPMS,756,39,3900
2025-10-09,JPMS,757,32,3200
2025-10-09,JPMS,758,85,8500
2025-10-09,JPMS,759,20,2000
2025-10-09,JPMS,760,27,2700
2025-10-09,JPMS,761,32,3200
2025-10-09,JPMS,762,8,800
2025-10-09,JPMS,763,14,1400
2025-10-09,JPMS,764,26,2600
2025-10-09,JPMS,765,15,1500
2025-10-09,JPMS,766,46,4600
2025-10-09,JPMS,767,14,1400
2025-10-09,JPMS,768,56,5600
2025-10-09,JPMS,769,38,3800
2025-10-09,JPMS,770,32,3200
2025-10-09,JPMS,771,17,1700
2025-10-09,JPMS,772,75,7500
2025-10-09,JPMS,773,44,4400
2025-10-09,JPMS,774,33,3300
2025-10-09,JPMS,775,15,1500
2025-10-09,JPMS,776,28,2800
2025-10-09,JPMS,777,26,2600
2025-10-09,JPMS,778,19,1900
2025-10-09,JPMS,779,20,2000
2025-10-09,JPMS,780,17,1700
2025-10-09,JPMS,781,11,1100
2025-10-09,JPMS,782,57,5700
2025-10-09,JPMS,783,45,4500
2025-10-09,JPMS,784,73,7300
2025-10-09,JPMS,785,42,4200
2025-10-09,JPMS,786,63,6300
2025-10-09,JPMS,787,42,4200
2025-10-09,JPMS,788,25,2500
2025-10-09,JPMS,789,18,1800
2025-10-09,JPMS,790,32,3200
2025-10-09,JPMS,791,24,2400
2025-10-09,JPMS,792,2,200
2025-10-09,JPMS,793,52,5200
2025-10-09,JPMS,794,41,4100
2025-10-09,JPMS,795,16,1600
2025-10-09,JPMS,796,29,2900
2025-10-09,JPMS,797,61,6100
2025-10-09,JPMS,798,69,6900
2025-10-09,JPMS,799,12,1200
2025-10-09,JPMS,801,22,2200
2025-10-09,JPMS,802,11,1100
2025-10-09,JPMS,803,33,3300
2025-10-09,JPMS,804,5,500
2025-10-09,JPMS,805,29,2900
2025-10-09,JPMS,806,20,2000
2025-10-09,JPMS,807,31,3100
2025-10-09,JPMS,808,5,500
2025-10-09,JPMS,809,33,3300
2025-10-09,JPMS,810,9,900
2025-10-09,JPMS,811,23,2300
2025-10-09,JPMS,812,13,1300
2025-10-09,JPMS,813,10,1000
2025-10-09,JPMS,814,28,2800
2025-10-09,JPMS,815,44,4400
2025-10-09,JPMS,816,29,2900
2025-10-09,JPMS,817,11,1100
2025-10-09,JPMS,818,43,4300
2025-10-09,JPMS,819,4,400
2025-10-09,JPMS,820,2,200
2025-10-09,JPMS,821,29,2900
2025-10-09,JPMS,822,16,1600
2025-10-09,JPMS,823,6,600
2025-10-09,JPMS,824,9,900
2025-10-09,JPMS,825,20,2000
2025-10-09,JPMS,826,23,2300
2025-10-09,JPMS,827,34,3400
2025-10-09,JPMS,828,32,3200
2025-10-09,JPMS,829,6,600
2025-10-09,JPMS,830,3,300
2025-10-09,JPMS,831,6,600
2025-10-09,JPMS,832,27,2700
2025-10-09,JPMS,833,27,2700
2025-10-09,JPMS,834,15,1500
2025-10-09,JPMS,835,8,800
2025-10-09,JPMS,836,11,1100
2025-10-09,JPMS,837,5,500
2025-10-09,JPMS,838,12,1200
2025-10-09,JPMS,839,26,2600
2025-10-09,JPMS,840,37,3700
2025-10-09,JPMS,841,56,5600
2025-10-09,JPMS,842,34,3400
2025-10-09,JPMS,843,8,800
2025-10-09,JPMS,844,8,800
2025-10-09,JPMS,845,22,2200
2025-10-09,JPMS,846,35,3500
2025-10-09,JPMS,847,37,3700
2025-10-09,JPMS,848,25,2500
2025-10-09,JPMS,849,5,500
2025-10-09,JPMS,850,46,4600
2025-10-09,JPMS,851,7,700
2025-10-09,JPMS,852,24,2400
2025-10-09,JPMS,853,4,400
2025-10-09,JPMS,854,33,3300
2025-10-09,JPMS,855,67,6700
2025-10-09,JPMS,856,3,300
2025-10-09,JPMS,857,37,3700
2025-10-09,JPMS,858,38,3800
2025-10-09,JPMS,859,10,1000
2025-10-09,JPMS,860,51,5100
2025-10-09,JPMS,861,49,4900
2025-10-09,JPMS,862,40,4000
2025-10-09,JPMS,863,24,2400
2025-10-09,JPMS,864,6,600
2025-10-09,JPMS,865,80,8000
2025-10-09,JPMS,866,23,2300
2025-10-09,JPMS,867,21,2100
2025-10-09,JPMS,868,8,800
2025-10-09,JPMS,869,3,300
2025-10-09,JPMS,870,24,2400
2025-10-09,JPMS,871,8,800
2025-10-09,JPMS,872,6,600
2025-10-09,JPMS,873,11,1100
2025-10-09,JPMS,874,50,5000
2025-10-09,JPMS,875,28,2800
2025-10-09,JPMS,876,14,1400
2025-10-09,JPMS,877,43,4300
2025-10-09,JPMS,878,16,1600
2025-10-09,JPMS,879,4,400
2025-10-09,JPMS,880,70,7000
2025-10-09,JPMS,881,45,4500
2025-10-09,JPMS,882,49,4900
2025-10-09,JPMS,883,44,4400
2025-10-09,JPMS,884,29,2900
2025-10-09,JPMS,885,12,1200
2025-10-09,JPMS,886,23,2300
2025-10-09,JPMS,887,26,2600
2025-10-09,JPMS,888,54,5400
2025-10-09,JPMS,889,24,2400
2025-10-09,JPMS,890,67,6700
2025-10-09,JPMS,891,57,5700
2025-10-09,JPMS,892,96,9600
2025-10-09,JPMS,893,29,2900
2025-10-09,JPMS,894,26,2600
2025-10-09,JPMS,895,36,3600
2025-10-09,JPMS,896,56,5600
2025-10-09,JPMS,897,15,1500
2025-10-09,JPMS,898,38,3800
2025-10-09,JPMS,899,39,3900
2025-10-09,JPMS,900,64,6400
2025-10-09,JPMS,901,64,6400
2025-10-09,JPMS,902,24,2400
2025-10-09,JPMS,903,65,6500
2025-10-09,JPMS,904,32,3200
2025-10-09,JPMS,905,41,4100
2025-10-09,JPMS,906,48,4800
2025-10-09,JPMS,907,53,5300
2025-10-09,JPMS,908,13,1300
2025-10-09,JPMS,909,110,11000
2025-10-09,JPMS,910,8,800
2025-10-09,JPMS,911,24,2400
2025-10-09,JPMS,912,56,5600
2025-10-09,JPMS,913,33,3300
2025-10-09,JPMS,914,139,13900
2025-10-09,JPMS,915,55,5500
2025-10-09,JPMS,916,77,7700
2025-10-09,JPMS,917,72,7200
2025-10-09,JPMS,918,174,17400
2025-10-09,JPMS,919,58,5800
2025-10-09,JPMS,920,109,10900
2025-10-09,JPMS,921,43,4300
2025-10-09,JPMS,922,116,11600
2025-10-09,JPMS,923,110,11000
2025-10-09,JPMS,924,153,15300
2025-10-09,JPMS,925,107,10700
2025-10-09,JPMS,926,70,7000
2025-10-09,JPMS,927,17,1700
2025-10-09,JPMS,928,15,1500
2025-10-09,JPMS,929,108,10800
2025-10-09,JPMS,930,28,2800
2025-10-09,JPMS,931,38,3800
2025-10-09,JPMS,932,52,5200
2025-10-09,JPMS,933,120,12000
2025-10-09,JPMS,934,48,4800
2025-10-09,JPMS,935,72,7200
2025-10-09,JPMS,936,39,3900
2025-10-09,JPMS,937,37,3700
2025-10-09,JPMS,938,10,1000
2025-10-09,JPMS,939,74,7400
2025-10-09,JPMS,940,50,5000
2025-10-09,JPMS,941,38,3800
2025-10-09,JPMS,942,31,3100
2025-10-09,JPMS,943,33,3300
2025-10-09,JPMS,944,51,5100
2025-10-09,JPMS,945,34,3400
2025-10-09,JPMS,946,28,2800
2025-10-09,JPMS,947,14,1400
2025-10-09,JPMS,948,41,4100
2025-10-09,JPMS,949,24,2400
2025-10-09,JPMS,950,99,9900
2025-10-09,JPMS,951,133,13300
2025-10-09,JPMS,952,109,10900
2025-10-09,JPMS,953,221,22100
2025-10-09,JPMS,954,106,10600
2025-10-09,JPMS,955,147,14700
2025-10-09,JPMS,956,97,9700
2025-10-09,JPMS,957,105,10500
2025-10-09,JPMS,958,152,15200
2025-10-09,JPMS,959,157,15700
2025-10-09,MAXM,570,133,13300
2025-10-09,MAXM,571,380,38000
2025-10-09,MAXM,572,353,35300
2025-10-09,MAXM,573,333,33300
2025-10-09,MAXM,574,213,21300
2025-10-09,MAXM,575,237,23700
2025-10-09,MAXM,576,68,6800
2025-10-09,MAXM,577,75,7500
2025-10-09,MAXM,578,87,8700
2025-10-09,MAXM,579,63,6300
2025-10-09,MAXM,580,86,8600
2025-10-09,MAXM,581,137,13700
2025-10-09,MAXM,582,140,14000
2025-10-09,MAXM,583,81,8100
2025-10-09,MAXM,584,118,11800
2025-10-09,MAXM,585,229,22900
2025-10-09,MAXM,586,117,11700
2025-10-09,MAXM,587,104,10400
2025-10-09,MAXM,588,50,5000
2025-10-09,MAXM,589,94,9400
2025-10-09,MAXM,590,95,9500
2025-10-09,MAXM,591,44,4400
2025-10-09,MAXM,592,121,12100
2025-10-09,MAXM,593,65,6500
2025-10-09,MAXM,594,57,5700
2025-10-09,MAXM,595,54,5400
2025-10-09,MAXM,596,81,8100
2025-10-09,MAXM,597,63,6300
2025-10-09,MAXM,598,46,4600
2025-10-09,MAXM,599,38,3800
2025-10-09,MAXM,600,105,10500
2025-10-09,MAXM,601,75,7500
2025-10-09,MAXM,602,93,9300
2025-10-09,MAXM,603,131,13100
2025-10-09,MAXM,604,58,5800
2025-10-09,MAXM,605,30,3000
2025-10-09,MAXM,606,33,3300
2025-10-09,MAXM,607,67,6700
2025-10-09,MAXM,608,172,17200
2025-10-09,MAXM,609,73,7300
2025-10-09,MAXM,610,27,2700
2025-10-09,MAXM,611,29,2900
2025-10-09,MAXM,612,48,4800
2025-10-09,MAXM,613,25,2500
2025-10-09,MAXM,614,38,3800
2025-10-09,MAXM,615,42,4200
2025-10-09,MAXM,616,41,4100
2025-10-09,MAXM,617,59,5900
2025-10-09,MAXM,618,103,10300
2025-10-09,MAXM,619,40,4000
2025-10-09,MAXM,620,41,4100
2025-10-09,MAXM,621,47,4700
2025-10-09,MAXM,622,99,9900
2025-10-09,MAXM,623,49,4900
2025-10-09,MAXM,624,112,11200
2025-10-09,MAXM,625,112,11200
2025-10-09,MAXM,626,27,2700
2025-10-09,MAXM,627,24,2400
2025-10-09,MAXM,628,112,11200
2025-10-09,MAXM,629,35,3500
2025-10-09,MAXM,630,36,3600
2025-10-09,MAXM,631,87,8700
2025-10-09,MAXM,632,69,6900
2025-10-09,MAXM,633,44,4400
2025-10-09,MAXM,634,66,6600
2025-10-09,MAXM,635,97,9700
2025-10-09,MAXM,636,106,10600
2025-10-09,MAXM,637,46,4600
2025-10-09,MAXM,638,45,4500
2025-10-09,MAXM,639,61,6100
2025-10-09,MAXM,640,80,8000
2025-10-09,MAXM,641,23,2300
2025-10-09,MAXM,642,40,4000
2025-10-09,MAXM,643,46,4600
2025-10-09,MAXM,644,37,3700
2025-10-09,MAXM,645,37,3700
2025-10-09,MAXM,646,55,5500
2025-10-09,MAXM,647,58,5800
2025-10-09,MAXM,648,51,5100
2025-10-09,MAXM,649,22,2200
2025-10-09,MAXM,650,41,4100
2025-10-09,MAXM,651,8,800
2025-10-09,MAXM,652,36,3600
2025-10-09,MAXM,653,69,6900
2025-10-09,MAXM,654,20,2000
2025-10-09,MAXM,655,60,6000
2025-10-09,MAXM,656,77,7700
2025-10-09,MAXM,657,30,3000
2025-10-09,MAXM,658,26,2600
2025-10-09,MAXM,659,29,2900
2025-10-09,MAXM,660,29,2900
2025-10-09,MAXM,661,77,7700
2025-10-09,MAXM,662,75,7500
2025-10-09,MAXM,663,23,2300
2025-10-09,MAXM,664,36,3600
2025-10-09,MAXM,665,10,1000
2025-10-09,MAXM,666,14,1400
2025-10-09,MAXM,667,67,6700
2025-10-09,MAXM,668,56,5600
2025-10-09,MAXM,669,39,3900
2025-10-09,MAXM,670,29,2900
2025-10-09,MAXM,671,39,3900
2025-10-09,MAXM,672,30,3000
2025-10-09,MAXM,673,29,2900
2025-10-09,MAXM,674,7,700
2025-10-09,MAXM,675,16,1600
2025-10-09,MAXM,676,28,2800
2025-10-09,MAXM,677,37,3700
2025-10-09,MAXM,678,54,5400
2025-10-09,MAXM,679,46,4600
2025-10-09,MAXM,680,37,3700
2025-10-09,MAXM,681,79,7900
2025-10-09,MAXM,682,25,2500
2025-10-09,MAXM,683,22,2200
2025-10-09,MAXM,684,42,4200
2025-10-09,MAXM,685,32,3200
2025-10-09,MAXM,686,45,4500
2025-10-09,MAXM,687,9,900
2025-10-09,MAXM,688,32,3200
2025-10-09,MAXM,689,21,2100
2025-10-09,MAXM,690,49,4900
2025-10-09,MAXM,691,8,800
2025-10-09,MAXM,692,39,3900
2025-10-09,MAXM,693,20,2000
2025-10-09,MAXM,694,12,1200
2025-10-09,MAXM,695,40,4000
2025-10-09,MAXM,696,14,1400
2025-10-09,MAXM,697,26,2600
2025-10-09,MAXM,698,11,1100
2025-10-09,MAXM,699,35,3500
2025-10-09,MAXM,700,68,6800
2025-10-09,MAXM,701,8,800
2025-10-09,MAXM,702,20,2000
2025-10-09,MAXM,703,33,3300
2025-10-09,MAXM,704,26,2600
2025-10-09,MAXM,705,23,2300
2025-10-09,MAXM,706,33,3300
2025-10-09,MAXM,707,3,300
2025-10-09,MAXM,708,17,1700
2025-10-09,MAXM,709,4,400
2025-10-09,MAXM,710,15,1500
2025-10-09,MAXM,711,19,1900
2025-10-09,MAXM,712,7,700
2025-10-09,MAXM,713,40,4000
2025-10-09,MAXM,714,21,2100
2025-10-09,MAXM,715,57,5700
2025-10-09,MAXM,716,45,4500
2025-10-09,MAXM,717,4,400
2025-10-09,MAXM,718,8,800
2025-10-09,MAXM,719,31,3100
2025-10-09,MAXM,720,19,1900
2025-10-09,MAXM,721,13,1300
2025-10-09,MAXM,722,14,1400
2025-10-09,MAXM,723,20,2000
2025-10-09,MAXM,724,48,4800
2025-10-09,MAXM,725,60,6000
2025-10-09,MAXM,726,52,5200
2025-10-09,MAXM,727,51,5100
2025-10-09,MAXM,728,17,1700
2025-10-09,MAXM,729,10,1000
2025-10-09,MAXM,730,10,1000
2025-10-09,MAXM,731,11,1100
2025-10-09,MAXM,732,19,1900
2025-10-09,MAXM,733,35,3500
2025-10-09,MAXM,734,64,6400
2025-10-09,MAXM,735,37,3700
2025-10-09,MAXM,736,2,200
2025-10-09,MAXM,737,21,2100
2025-10-09,MAXM,738,11,1100
2025-10-09,MAXM,739,8,800
2025-10-09,MAXM,741,39,3900
2025-10-09,MAXM,742,52,5200
2025-10-09,MAXM,743,16,1600
2025-10-09,MAXM,744,21,2100
2025-10-09,MAXM,745,24,2400
2025-10-09,MAXM,746,20,2000
2025-10-09,MAXM,747,13,1300
2025-10-09,MAXM,748,36,3600
2025-10-09,MAXM,749,71,7100
2025-10-09,MAXM,750,33,3300
2025-10-09,MAXM,751,53,5300
2025-10-09,MAXM,752,17,1700
2025-10-09,MAXM,753,19,1900
2025-10-09,MAXM,754,8,800
2025-10-09,MAXM,755,8,800
2025-10-09,MAXM,756,39,3900
2025-10-09,MAXM,757,32,3200
2025-10-09,MAXM,758,85,8500
2025-10-09,MAXM,759,20,2000
2025-10-09,MAXM,760,27,2700
2025-10-09,MAXM,761,32,3200
2025-10-09,MAXM,762,8,800
2025-10-09,MAXM,763,14,1400
2025-10-09,MAXM,764,26,2600
2025-10-09,MAXM,765,15,1500
2025-10-09,MAXM,766,46,4600
2025-10-09,MAXM,767,14,1400
2025-10-09,MAXM,768,56,5600
2025-10-09,MAXM,769,38,3800
2025-10-09,MAXM,770,32,3200
2025-10-09,MAXM,771,17,1700
2025-10-09,MAXM,772,75,7500
2025-10-09,MAXM,773,43,4300
2025-10-09,MAXM,774,33,3300
2025-10-09,MAXM,775,15,1500
2025-10-09,MAXM,776,28,2800
2025-10-09,MAXM,777,22,2200
2025-10-09,MAXM,778,19,1900
2025-10-09,MAXM,779,20,2000
2025-10-09,MAXM,780,17,1700
2025-10-09,MAXM,781,11,1100
2025-10-09,MAXM,782,57,5700
2025-10-09,MAXM,783,45,4500
2025-10-09,MAXM,784,73,7300
2025-10-09,MAXM,785,42,4200
2025-10-09,MAXM,786,63,6300
2025-10-09,MAXM,787,42,4200
2025-10-09,MAXM,788,25,2500
2025-10-09,MAXM,789,18,1800
2025-10-09,MAXM,790,32,3200
2025-10-09,MAXM,791,24,2400
2025-10-09,MAXM,792,2,200
2025-10-09,MAXM,793,52,5200
2025-10-09,MAXM,794,41,4100
2025-10-09,MAXM,795,16,1600
2025-10-09,MAXM,796,29,2900
2025-10-09,MAXM,797,61,6100
2025-10-09,MAXM,798,66,6600
2025-10-09,MAXM,799,12,1200
2025-10-09,MAXM,801,22,2200
2025-10-09,MAXM,802,11,1100
2025-10-09,MAXM,803,33,3300
2025-10-09,MAXM,804,5,500
2025-10-09,MAXM,805,29,2900
2025-10-09,MAXM,806,20,2000
2025-10-09,MAXM,807,31,3100
2025-10-09,MAXM,808,5,500
2025-10-09,MAXM,809,33,3300
2025-10-09,MAXM,810,9,900
2025-10-09,MAXM,811,23,2300
2025-10-09,MAXM,812,13,1300
2025-10-09,MAXM,813,10,1000
2025-10-09,MAXM,814,28,2800
2025-10-09,MAXM,815,43,4300
2025-10-09,MAXM,816,29,2900
2025-10-09,MAXM,817,11,1100
2025-10-09,MAXM,818,43,4300
2025-10-09,MAXM,819,4,400
2025-10-09,MAXM,820,2,200
2025-10-09,MAXM,821,29,2900
2025-10-09,MAXM,822,16,1600
2025-10-09,MAXM,823,6,600
2025-10-09,MAXM,824,9,900
2025-10-09,MAXM,825,20,2000
2025-10-09,MAXM,826,23,2300
2025-10-09,MAXM,827,34,3400
2025-10-09,MAXM,828,32,3200
2025-10-09,MAXM,829,6,600
2025-10-09,MAXM,830,3,300
2025-10-09,MAXM,831,6,600
2025-10-09,MAXM,832,27,2700
2025-10-09,MAXM,833,27,2700
2025-10-09,MAXM,834,15,1500
2025-10-09,MAXM,835,8,800
2025-10-09,MAXM,836,11,1100
2025-10-09,MAXM,837,5,500
2025-10-09,MAXM,838,12,1200
2025-10-09,MAXM,839,26,2600
2025-10-09,MAXM,840,37,3700
2025-10-09,MAXM,841,56,5600
2025-10-09,MAXM,842,34,3400
2025-10-09,MAXM,843,8,800
2025-10-09,MAXM,844,8,800
2025-10-09,MAXM,845,22,2200
2025-10-09,MAXM,846,35,3500
2025-10-09,MAXM,847,37,3700
2025-10-09,MAXM,848,25,2500
2025-10-09,MAXM,849,5,500
2025-10-09,MAXM,850,46,4600
2025-10-09,MAXM,851,7,700
2025-10-09,MAXM,852,24,2400
2025-10-09,MAXM,853,4,400
2025-10-09,MAXM,854,33,3300
2025-10-09,MAXM,855,68,6800
2025-10-09,MAXM,856,3,300
2025-10-09,MAXM,857,37,3700
2025-10-09,MAXM,858,37,3700
2025-10-09,MAXM,859,10,1000
2025-10-09,MAXM,860,51,5100
2025-10-09,MAXM,861,49,4900
2025-10-09,MAXM,862,40,4000
2025-10-09,MAXM,863,24,2400
2025-10-09,MAXM,864,6,600
2025-10-09,MAXM,865,80,8000
2025-10-09,MAXM,866,23,2300
2025-10-09,MAXM,867,21,2100
2025-10-09,MAXM,868,8,800
2025-10-09,MAXM,869,3,300
2025-10-09,MAXM,870,24,2400
2025-10-09,MAXM,871,8,800
2025-10-09,MAXM,872,6,600
2025-10-09,MAXM,873,11,1100
2025-10-09,MAXM,874,50,5000
2025-10-09,MAXM,875,28,2800
2025-10-09,MAXM,876,14,1400
2025-10-09,MAXM,877,43,4300
2025-10-09,MAXM,878,16,1600
2025-10-09,MAXM,879,4,400
2025-10-09,MAXM,880,70,7000
2025-10-09,MAXM,881,44,4400
2025-10-09,MAXM,882,49,4900
2025-10-09,MAXM,883,44,4400
2025-10-09,MAXM,884,29,2900
2025-10-09,MAXM,885,12,1200
2025-10-09,MAXM,886,23,2300
2025-10-09,MAXM,887,26,2600
2025-10-09,MAXM,888,54,5400
2025-10-09,MAXM,889,24,2400
2025-10-09,MAXM,890,67,6700
2025-10-09,MAXM,891,57,5700
2025-10-09,MAXM,892,96,9600
2025-10-09,MAXM,893,29,2900
2025-10-09,MAXM,894,26,2600
2025-10-09,MAXM,895,36,3600
2025-10-09,MAXM,896,56,5600
2025-10-09,MAXM,897,15,1500
2025-10-09,MAXM,898,38,3800
2025-10-09,MAXM,899,39,3900
2025-10-09,MAXM,900,64,6400
2025-10-09,MAXM,901,63,6300
2025-10-09,MAXM,902,24,2400
2025-10-09,MAXM,903,64,6400
2025-10-09,MAXM,904,32,3200
2025-10-09,MAXM,905,41,4100
2025-10-09,MAXM,906,48,4800
2025-10-09,MAXM,907,53,5300
2025-10-09,MAXM,908,13,1300
2025-10-09,MAXM,909,110,11000
2025-10-09,MAXM,910,8,800
2025-10-09,MAXM,911,24,2400
2025-10-09,MAXM,912,56,5600
2025-10-09,MAXM,913,33,3300
2025-10-09,MAXM,914,139,13900
2025-10-09,MAXM,915,55,5500
2025-10-09,MAXM,916,75,7500
2025-10-09,MAXM,917,72,7200
2025-10-09,MAXM,918,174,17400
2025-10-09,MAXM,919,58,5800
2025-10-09,MAXM,920,109,10900
2025-10-09,MAXM,921,43,4300
2025-10-09,MAXM,922,116,11600
2025-10-09,MAXM,923,110,11000
2025-10-09,MAXM,924,151,15100
2025-10-09,MAXM,925,107,10700
2025-10-09,MAXM,926,76,7600
2025-10-09,MAXM,927,17,1700
2025-10-09,MAXM,928,15,1500
2025-10-09,MAXM,929,108,10800
2025-10-09,MAXM,930,28,2800
2025-10-09,MAXM,931,38,3800
2025-10-09,MAXM,932,52,5200
2025-10-09,MAXM,933,120,12000
2025-10-09,MAXM,934,48,4800
2025-10-09,MAXM,935,72,7200
2025-10-09,MAXM,936,39,3900
2025-10-09,MAXM,937,37,3700
2025-10-09,MAXM,938,10,1000
2025-10-09,MAXM,939,75,7500
2025-10-09,MAXM,940,49,4900
2025-10-09,MAXM,941,38,3800
2025-10-09,MAXM,942,31,3100
2025-10-09,MAXM,943,33,3300
2025-10-09,MAXM,944,51,5100
2025-10-09,MAXM,945,34,3400
2025-10-09,MAXM,946,28,2800
2025-10-09,MAXM,947,14,1400
2025-10-09,MAXM,948,41,4100
2025-10-09,MAXM,949,24,2400
2025-10-09,MAXM,950,99,9900
2025-10-09,MAXM,951,133,13300
2025-10-09,MAXM,952,109,10900
2025-10-09,MAXM,953,221,22100
2025-10-09,MAXM,954,105,10500
2025-10-09,MAXM,955,147,14700
2025-10-09,MAXM,956,97,9700
2025-10-09,MAXM,957,105,10500
2025-10-09,MAXM,958,152,15200
2025-10-09,MAXM,959,157,15700
2025-10-09,UBSS,570,1032,18456
2025-10-09,UBSS,572,3,300
2025-10-09,UBSS,575,1,100
2025-10-09,UBSS,577,1,100
2025-10-09,UBSS,579,1,100
2025-10-09,UBSS,581,1,100
2025-10-09,UBSS,585,4,400
2025-10-09,UBSS,593,1,100
2025-10-09,UBSS,613,1,100
2025-10-09,UBSS,946,1103,19282
2025-10-09,UBSS,948,1,2
2025-10-09,UBSS,951,1,92
2025-10-09,UBSS,952,2,35
2025-10-09,UBSS,953,1,1
2025-10-09,UBSS,955,3,9
2025-10-09,UBSS,956,2,42
